Não é uma matriz diagonal dominante

Ultrapassou o número máximo de iterações

Logs intermediários:
Iteração 1: Resíduo relativo = 0.9967706688980262, x = [-14.310046004041897, 21.3536716364129, 0.9283894329933323, 0.9566833015169026, -0.8202443014590389, 2.6885182968554746, 1.004876575064428, 0.9850953363350545, 0.05204140937370822, 1.4069291696481763, 0.8414015117722019, 0.3604224256477093, -0.9690249960954187, 2.0131616424820336, 0.8723503119925884, 0.6241517963665318, 0.5295666798458757, 1.2033703588414322, 0.4346659720269154, 0.36430996638866053, -0.10884639884412536, 2.6418444383474586, 1.033733514204727, 1.103081347917917, -1.2939327602043151, 3.1520510590982087, 0.5990421926088125, 0.6061097631150583, 1.0899261889238674, 1.0821145327947208, 0.21175164977556057, 0.23629215561603462, 0.3685982427532094, 1.993592369695721, 0.665530066044057, 0.9394968990426721, 1.1655131730416628, 1.2704812081455275, 0.9135147937687971, 0.7569457135260512, -5.7738772129164735, 6.8589224150423025, 0.7473987344560138, 0.4178373227975431, -2.5747717521985227, 2.5975007873540594, 0.9159144128345058, 1.0220445166525, 18.40089480425379, -10.278197976814257, 0.8116501041810847, 0.6346100524992864, -4.738959865753832, 6.691744650015512, 1.0860128682629002, 1.3113649849400393, 2.050317967295298, 1.1197143769872322, 0.6712523778167262, 0.4345347165706461, -14.697045767641514, 15.320697868242931, 0.37334700489706385, 0.3043451005980364, -15.452027636524285, 19.709201910152714, 0.45996071410447115, 0.3533639343246314, -6.281251364497383, 15.614474760031005, 0.2334832644214045, 0.6923865485569806, -6.243576178651079, 12.807361865250533, 0.455545348608345, 0.946854304162624, 0.36260165872888594, 4.441467131512559, 0.880251720020755, 0.6054584553358989, 4.000367725608026, 0.22103783522660433, 0.516854288141569, 0.00843109583656365, -54.17900240903973, 15.673867741576995, 0.9142816128711077, 0.10168462084956173, -13.277219222896049, 12.293164873513629, 1.0319406295355753, 0.7529965051889814, -4.577136755004529, 6.582323510670585, 0.6243049617357909, 1.0701831035173288, -1.0203797850800411, 3.8042040711843335, 0.6344775921322258, 0.36643051994975634, -0.6159470366989916, 3.2520808235808145, 0.155666767531075, 0.6494770578519488, -2.098471222101086, 1.4572941375767114, 0.7697256788417637, 0.9320402559756856, 2.0198815941808403, 1.1933014456450075, 1.034723049960581, 0.6115114114360618]
Iteração 2: Resíduo relativo = 0.2967284404429226, x = [-15.246606470817861, 22.029301403568958, 0.9019775616655189, 0.9301561820478964, -1.6200069469542757, 3.4008774066633594, 0.9987788571876828, 0.9792338398329233, -0.4301283371111187, 1.9822856272995817, 0.8088705016446966, 0.25299733788137646, -0.36289638735861224, 1.3108732459042574, 0.8165714258985624, 0.5340478160203177, -0.11727468398300255, 1.8560963657046146, 0.3239122996927878, 0.2868325522191817, -0.9298922821364202, 3.4486316701129334, 0.9021961305383284, 0.9696530640218282, -0.3682029997382114, 2.2510070584920006, 0.5202543472547111, 0.5386731177743191, 0.2183376332695582, 1.673707733941326, 0.15126701034927387, 0.1424544663359414, 0.916829890975292, 1.8030485829673997, 0.6308912053392257, 0.8611458457020403, 1.0512101909665907, 1.3332592549929903, 0.8794760920927855, 0.6891588447772615, -5.956856545636552, 6.38734626242992, 0.6192925186802393, 0.1960655837443587, -3.625081113141812, 3.1990490610942808, 0.9331744510746046, 1.1093779223000577, 7.690005282869629, -3.972132639205139, 0.7121141394897903, 0.4319015502457906, -1.9993281497251811, 5.202697480216343, 1.0089607433326457, 1.259842191401209, 1.2506460357830218, 1.9503585187384878, 0.5301565769727938, 0.21797018234668578, -13.779170966662809, 17.586319542255442, 0.2032583976248623, 0.1915358022329072, -14.687110243012441, 21.02109181588535, 0.32758595099433235, 0.22873814190720404, -10.056681481417385, 19.08350148341122, 0.12404198841786598, 0.5410522174771432, -4.07971978287089, 12.23263989855052, 0.39507394524055883, 1.0210978384015872, 0.7033026697661825, 5.129892302013041, 0.8756106648603572, 0.5794052343302688, 1.1719001291188955, 0.7199497470163454, 0.5018273465765676, -0.0890989013481745, -40.77165208637625, 23.97278168731849, 0.8515787119694967, 0.03866555710539102, -16.927891886246513, 14.22734333072959, 0.9778324746525164, 0.5981158760814278, -4.608899676689883, 6.863399114498892, 0.5520441993704459, 1.098703602482616, -1.28833604897229, 3.386638843592119, 0.6870010152758181, 0.35285351567667633, -2.066713397507333, 2.0979724996822164, 0.1499976266839058, 0.5597855042233906, -0.5826813729766269, 1.251989289567068, 0.7261768819800505, 0.924423721073828, 2.1889140235202653, 1.018004137099242, 1.0175514887162116, 0.4755428277785821]
Iteração 3: Resíduo relativo = 0.14381303719094338, x = [-15.554774703103124, 22.248229968430003, 0.8875699725601452, 0.9158410393661307, -2.095678089736015, 3.9058330212619667, 0.988315009390287, 0.971524712667804, -0.1563077776650961, 1.7668809755588166, 0.8552210209476727, 0.28909095462643675, -0.3166253376761607, 1.2075577716570116, 0.7686946974143025, 0.4865572911885732, -0.32831108405541, 2.036175491377916, 0.2600716455979096, 0.2247807807534486, -0.5618181300423173, 3.057838238572955, 0.9346381386648274, 1.0062630420034258, -0.3525557267003486, 2.160983507241374, 0.4715456644772442, 0.474544011428488, 0.043129263052652966, 1.7947297970618263, 0.1449984746565263, 0.1509731836538559, 1.0288338231193714, 1.769478368066206, 0.6160558427807791, 0.8270939633417542, 0.9588931902834941, 1.3950184147272782, 0.8738406020592467, 0.6696807095967463, -6.220364880340809, 6.3204927581406025, 0.5745542933095622, 0.1394812270059315, -3.7710762992509697, 3.348158017643896, 0.9040583269501056, 1.0929720339142142, 1.4346900874126063, -0.37777660073480035, 0.6938752233041012, 0.37560221786869646, -1.0284366384706813, 4.591748725918689, 0.9200846438674498, 1.1581535200676314, 0.3923028793486548, 2.673447736364196, 0.4681902208129161, 0.14137411373398054, -11.343098757735433, 15.98510652831978, 0.21686734990274892, 0.24054567588020878, -14.185598209815952, 21.161466036470312, 0.23551779615580323, 0.11131285309039031, -10.161513439847372, 19.103303246384264, 0.17128250710491108, 0.5885028926540723, -3.8824562170771846, 12.208820888326898, 0.363892348169393, 1.0306021941797954, 0.6793805049478652, 5.517228902414633, 0.8648540652139478, 0.5585812164778249, 0.8830417780434228, 0.7683022054719294, 0.5038394133125969, -0.0517593308677192, -35.47603847414428, 22.049747640642487, 0.8439686778589323, 0.026855632610362157, -15.641589755329463, 13.161971925572946, 0.9294507351191633, 0.5154633219186016, -4.74256786293885, 6.495897961094991, 0.5420694566082119, 1.066404800066879, -1.6415609543791867, 2.904529516154258, 0.7157161632116698, 0.3175376577110948, -1.6400712840281912, 1.4306982278281506, 0.14249315150386102, 0.6322234422974675, 0.04786011459212206, 0.95426930269564, 0.7058247257298406, 0.8689249325298778, 2.1684664456035105, 0.84786478970951, 0.998271177673143, 0.39292610562284735]
Iteração 4: Resíduo relativo = 0.10826706015699641, x = [-15.69616147814881, 22.375686913718344, 0.8754928661789271, 0.9054296022864142, -2.3697634815445516, 4.241411011491155, 0.982201586395319, 0.9676144529103059, -0.18254135523693726, 1.7996261612710307, 0.8679993181453421, 0.2967498817212354, -0.2923739196357787, 1.1569439142363063, 0.7556740232843664, 0.47140304845709374, -0.23834109754530794, 1.9087781682436953, 0.27812294281694033, 0.2432481835838086, -0.3398744984421253, 2.812477503437564, 0.9291756252505845, 0.9972669578335656, -0.3650828367395415, 2.097215795363842, 0.45322445734075584, 0.4561770650875489, 0.056373400635460605, 1.7870646409072526, 0.1418334169570216, 0.1565223794523952, 1.0277930836267037, 1.8003473157859624, 0.6116688215414195, 0.8135056897046529, 0.889889085393823, 1.4441527499768085, 0.8731795347309248, 0.6604539289005483, -5.921013386542342, 6.011781004529018, 0.5470088328316569, 0.11286867607406562, -3.794911906335387, 3.4266230690419155, 0.8663350788096281, 1.0506839422301442, -1.1239472553961296, 1.0397707329330055, 0.7041677866827433, 0.3751440965906967, -0.7100702009638472, 4.31797993944238, 0.853174367650417, 1.0809341200868021, -0.2144908158750816, 3.1674926555195357, 0.43872636504824186, 0.10480258528337898, -9.981854106587862, 15.141607682017003, 0.24099599456234463, 0.2815605307075856, -13.578339940490503, 20.85992755836902, 0.20349280422089513, 0.062441431281992796, -10.19707085418734, 18.946949963699875, 0.1774580891516225, 0.5868166156404157, -3.7772489052902634, 12.167216247833142, 0.34746345604632417, 1.032143711785478, 0.5224437099191277, 5.776184992798895, 0.8560400780790818, 0.5429524727543213, 0.9370674950900502, 0.7858415734308581, 0.5189705145465023, -0.02726380457949467, -30.557755062589024, 18.927762023522295, 0.851319552438591, 0.036654269361756954, -14.526635557848316, 12.160910895265598, 0.8943489934311374, 0.45121984762791495, -4.706217074735634, 6.091628454939618, 0.5348155527735566, 1.0275820585979678, -1.835630349996825, 2.523127802057006, 0.725046726112521, 0.3183460127161834, -1.175136155951789, 0.9593302065509426, 0.1411541429656452, 0.6694051982870727, 0.4243460528740559, 0.7018878365949186, 0.6910911324220149, 0.8229909452587066, 2.1078799718335337, 0.7111305984019428, 0.9820053623741583, 0.3346302132679498]
Iteração 5: Resíduo relativo = 0.07811555327446099, x = [-15.752872155362086, 22.435169049075753, 0.8669398908242073, 0.8988599185705325, -2.542654650811824, 4.468712923963455, 0.9767737250926086, 0.9637591797334812, -0.2319050704536411, 1.8706671564124218, 0.8782722101851579, 0.3032128044035403, -0.29667632695035107, 1.1447218250221178, 0.7682770135156548, 0.48086733158244666, -0.09180075685976136, 1.743092701484841, 0.2897416341285484, 0.2537352424565121, -0.21382385538847248, 2.6365230413538554, 0.9236596426942016, 0.988972757316234, -0.32384930686555513, 2.010298944275372, 0.4444074046150347, 0.4506418472482589, 0.10413111985731181, 1.7475742936514027, 0.13676173371495268, 0.15656570553723825, 1.0026200110488162, 1.8402913410580246, 0.6097314764934801, 0.8058497652192157, 0.8305915903500387, 1.487146359750718, 0.8743934691038198, 0.6562601137898892, -5.514907133813107, 5.681484263527356, 0.5231350034303723, 0.08869795302935621, -3.8289127945724872, 3.4966866887179995, 0.8346286894904235, 1.012086288075816, -2.0843981355291588, 1.5346206719985254, 0.7198914329009133, 0.388505472414518, -0.565082701781273, 4.17482030015686, 0.8086241080788361, 1.0291245773565616, -0.6147336723639385, 3.4821143694966543, 0.41884188163692576, 0.08193632733386866, -9.373677991767037, 14.848071052478586, 0.25970141878302816, 0.3091468868054384, -13.015074517192597, 20.466470080529344, 0.19364374051920152, 0.040899446091348754, -10.035960757617374, 18.680070191372845, 0.17450766029924225, 0.5801299482709161, -3.7491893840127575, 12.13830702955318, 0.33540691354722657, 1.0273133658147118, 0.3109044455176458, 5.992849864545513, 0.8477637640216621, 0.5328569683866953, 0.9564935787862893, 0.7883763388848912, 0.5341137075124878, -0.007320871832709409, -26.995047208831807, 16.650334006732585, 0.8575238622530534, 0.04609816560420868, -13.375594809027527, 11.297668978318598, 0.8691778670021528, 0.3992231721119928, -4.655787071300106, 5.692599317601085, 0.5250566030575983, 0.9931806953111754, -1.8838698372023819, 2.2267788483191935, 0.7260445003183275, 0.32644007938421304, -0.7729539098788348, 0.6152470297118118, 0.141535235004219, 0.6899981095716637, 0.6675197657271803, 0.5020382478805988, 0.6800329785826057, 0.7870280323195714, 2.0305737466866307, 0.6041825047582539, 0.9691922516899488, 0.2911411937655056]
Iteração 6: Resíduo relativo = 0.06649189286394472, x = [-15.767533328911844, 22.450269822761552, 0.8602336451965291, 0.8938942667557088, -2.669366470089294, 4.641140483640193, 0.9717317830068445, 0.9601397638214404, -0.3240425021888038, 1.9867863630154818, 0.8878645460386891, 0.30968937865919133, -0.2777124160455038, 1.1241101683082684, 0.7838555327529397, 0.49393960335390535, 0.024409433820530506, 1.6016855933103158, 0.29813036750445276, 0.25925477164085964, -0.11252549757463902, 2.487215566590317, 0.9210953941715074, 0.9855144176763773, -0.25655663623294006, 1.9108439658087066, 0.43841340289808434, 0.4477570598161441, 0.1597043309178055, 1.696528837193699, 0.13121338397393514, 0.15444272289609481, 0.9682580209654824, 1.880565135927677, 0.6086852658742616, 0.8010934183219465, 0.7793004890531572, 1.5247238684534425, 0.8763093858318824, 0.6549521786010847, -5.156256947928687, 5.403290716050677, 0.5026755299533668, 0.06632556192759607, -3.8625861017506473, 3.5519349563402467, 0.810689441529367, 0.982458635295654, -2.4697158743570515, 1.7112814348349128, 0.7332775829326243, 0.4019834407798235, -0.47146579778165293, 4.0630491058062415, 0.7785506723301231, 0.9945155248512175, -0.8832071871182936, 3.6877972252656614, 0.40276191866786626, 0.06481261902402023, -9.039631425018138, 14.729297969471073, 0.27425264036275615, 0.32888630834180854, -12.512447320930768, 20.07616088384358, 0.19224905370932072, 0.03202597468146314, -9.800940839641104, 18.390497066220856, 0.16876561451434435, 0.5717969020207381, -3.766074080016485, 12.112029140001091, 0.32493593957808986, 1.0195272455384234, 0.08284172515197591, 6.18784261164307, 0.8401768479634127, 0.5250304543415526, 0.963035883515927, 0.7899057697246663, 0.546671814294455, 0.008972043237417694, -23.95855626197451, 14.89413799968528, 0.8623116921266636, 0.05515674182117525, -12.388612812269827, 10.52014751580578, 0.8499961625532224, 0.3558464561195022, -4.546902265888486, 5.322390295682772, 0.5131713561300838, 0.9678325101902523, -1.8416043070686727, 1.9917189483204092, 0.7230858400219102, 0.33294628838104084, -0.4425590695669977, 0.362008615820928, 0.14222997718720604, 0.7013989403062932, 0.8264358244414952, 0.34770369492341613, 0.6718410023570969, 0.7585509091676157, 1.9448049203757445, 0.5212652472941847, 0.9594429753956889, 0.25760513380319733]
Iteração 7: Resíduo relativo = 0.05783757306404968, x = [-15.763940990230948, 22.444383389323654, 0.854510889698982, 0.8897241487421835, -2.781177820467738, 4.792782035054099, 0.9667125019513658, 0.9564491413286991, -0.40470737520116057, 2.094495092152305, 0.897302609459675, 0.3170425298881525, -0.256199039865294, 1.1051259195153385, 0.7975142881042988, 0.5045857556340259, 0.11465313150299414, 1.4843818536064508, 0.3054915771501315, 0.26380962920208806, -0.018585547254582592, 2.351572825441123, 0.9204393375738195, 0.984660089565946, -0.17926472975720548, 1.8075580820657242, 0.4337566537440694, 0.4456251804213552, 0.21626693418512108, 1.6399663799236228, 0.12568937497903948, 0.15131484749683144, 0.9313268927994309, 1.9177968195654163, 0.6079917478792474, 0.7980988092116789, 0.7352959616843562, 1.5573273956801084, 0.8782134032621103, 0.6550792014910527, -4.864987452584456, 5.1807058150628835, 0.486246459880561, 0.047540325208304, -3.8800197977013, 3.5857873898123027, 0.7931010810944598, 0.9605964419661128, -2.6603314657442825, 1.794373863879636, 0.7432443602181655, 0.4124561730260313, -0.3975588794714511, 3.963117072091825, 0.7571159551439243, 0.9705135527482451, -1.0703929879863023, 3.828668146725114, 0.3896438689065427, 0.05169432083744924, -8.834081852476348, 14.671527810253949, 0.2858693545802033, 0.3437283748513881, -12.065414712086662, 19.714816638559455, 0.19390771827404543, 0.029000710019532472, -9.550160466113232, 18.10571370979879, 0.16270923306693935, 0.5631332013348569, -3.796848923214161, 12.08695818679083, 0.31528067406388965, 1.0107997840487193, -0.14239037619489642, 6.364608160144533, 0.833361707305417, 0.5183724931485105, 0.9615791285251858, 0.7925795738083391, 0.5574066948821282, 0.023433118315951455, -21.412228417973402, 13.446482998475535, 0.8662644310183342, 0.06272520404457778, -11.535053319655411, 9.813005962536737, 0.8341805406054, 0.32060148583666237, -4.388621329066918, 4.985346906992903, 0.5003960307570006, 0.9483306558849269, -1.7519022667264295, 1.8013496149014891, 0.718015202085498, 0.33644343271533445, -0.17664190227636062, 0.1759729733429023, 0.1427679986306567, 0.7074352611281637, 0.9285418092536039, 0.230320924594746, 0.6658915025824917, 0.7356519587345939, 1.855031869843542, 0.457258315599708, 0.9522129692241857, 0.2311215286605286]
Iteração 8: Resíduo relativo = 0.05080988295794357, x = [-15.756442021205272, 22.432982309935714, 0.8492038397221869, 0.8858373799496764, -2.8855547945778977, 4.933051805357231, 0.9619137497837381, 0.9529164664510145, -0.47525522621852456, 2.1930109665474964, 0.9059050335112105, 0.32385568309626334, -0.24173385306699768, 1.0931975928678563, 0.8094108184794075, 0.5133849176751104, 0.1885827845134205, 1.3849476725297163, 0.31256592544000994, 0.2684425270021244, 0.07081735959064601, 2.226270093234521, 0.9209117994092952, 0.9851201632463479, -0.0989946156960031, 1.7044200130264417, 0.42997153866282395, 0.4437858236981463, 0.27127099534834814, 1.580563349958377, 0.12041408739480759, 0.14773417678238826, 0.8956499091995095, 1.950375869510079, 0.6073217297563749, 0.7961154882264143, 0.6974651612444953, 1.5856554957714406, 0.8797165674122291, 0.655724339091721, -4.62876477719315, 5.002015186888166, 0.4736708170563556, 0.03278968991650823, -3.876752400284299, 3.5985162938625974, 0.7801656644331131, 0.9444961892573636, -2.777001927859444, 1.843026938562627, 0.7504975332698078, 0.42003580987196976, -0.3389890577171308, 3.8751192466580853, 0.7411699076079884, 0.9533419914834427, -1.2050444109167306, 3.9281581436313884, 0.3790474757419313, 0.04161704609016801, -8.685133780902174, 14.629170001485797, 0.2953363683926215, 0.3553441590191916, -11.666788781534914, 19.385302840930542, 0.19652930008635605, 0.028502739186497195, -9.304513742511178, 17.83634497943037, 0.15701147300355073, 0.5549575797549969, -3.830192648975511, 12.062038544223652, 0.3063324191246656, 1.0020119060786123, -0.357237109358126, 6.523639742848045, 0.8272166515490381, 0.5123539821290676, 0.9572507514520232, 0.7956362180450027, 0.5667971881183043, 0.03637237927838019, -19.286137905051998, 12.194119145080787, 0.8697192624700439, 0.06883486763143792, -10.783634251181113, 9.165737723926101, 0.8203461817475681, 0.29226091417882843, -4.1978683820817215, 4.680256381161697, 0.4874513030510807, 0.9322389981708705, -1.6401561690057012, 1.6448979103710837, 0.7117753864901523, 0.3371642429154119, 0.03510433371774419, 0.04050097656145331, 0.14303453459330576, 0.7102327893038076, 0.9910503409437481, 0.14213036979003643, 0.6616803353478666, 0.7169853758881962, 1.7640297623707089, 0.4079677503758725, 0.9469844677990157, 0.20982064692751903]
Iteração 9: Resíduo relativo = 0.04506112816767765, x = [-15.748206679289249, 22.419866215290785, 0.8441971591587244, 0.8821598565631924, -2.9823313109206664, 5.063227717340096, 0.9573811329144991, 0.9496032927020996, -0.5412904722202537, 2.285824810278926, 0.9135080895127557, 0.3297669059162962, -0.23517163720283227, 1.0888072891197178, 0.8200638039990907, 0.5211234726927855, 0.25143303929848443, 1.299303565886523, 0.3194970712037544, 0.27326155197594276, 0.15595517010957693, 2.1100090681757493, 0.9221020236904474, 0.9862866785165381, -0.019259432456121533, 1.6034191682520251, 0.4268520884822426, 0.4421021789128524, 0.3240812503488523, 1.5195283739451886, 0.11551303663316168, 0.1440448809260726, 0.8631567721883276, 1.9777786771164674, 0.6064768859909541, 0.7946286495310934, 0.664623688428729, 1.6104222659164649, 0.8806612426930054, 0.6563856531998491, -4.433242487927178, 4.855620418384678, 0.46431546009958263, 0.021636255593275838, -3.854777940019675, 3.5937438904980357, 0.7706056164798315, 0.9325643029082712, -2.8534531832188472, 1.8675807938148334, 0.7558378965634014, 0.4254163663334668, -0.29321223329797896, 3.7987722837429883, 0.7289733953906503, 0.9407786556057761, -1.3040443330435538, 3.9992036936229494, 0.3705830832448047, 0.033935517038916105, -8.558211145549393, 14.584434710330905, 0.30318070899826854, 0.36470986278491735, -11.308822954879403, 19.08427699919519, 0.1992725728764638, 0.02899685771673588, -9.072587718311503, 17.585685779309117, 0.15180919191018258, 0.5474845088973124, -3.8617706197792976, 12.03632779380933, 0.2980993691939629, 0.9935485748612688, -0.5586627775783949, 6.665528254527607, 0.821644659437432, 0.5068076810963345, 0.9511117030660367, 0.7986642083607515, 0.5751198541409657, 0.047942908353360764, -17.50652083845206, 11.075590934422666, 0.8728620865243284, 0.0737690341816157, -10.111440874805483, 8.57003778179618, 0.8077826514628675, 0.2693541853320012, -3.98896713363882, 4.404277530070684, 0.4746905369085134, 0.9182004280501073, -1.5206630975772015, 1.5149767491122315, 0.7049040389985068, 0.33568587190286653, 0.2025474341183664, -0.05660823639320612, 0.14304341700391354, 0.7110309088450137, 1.0254171685740687, 0.07667260074502757, 0.6588069117055156, 0.7015884590520164, 1.6736240748656628, 0.37005652656046284, 0.9433173942800234, 0.192434122339837]
Iteração 10: Resíduo relativo = 0.04044935301049403, x = [-15.73887839451092, 22.405254670840094, 0.8394706179764436, 0.8786976390169277, -3.071553149978758, 5.1839284367845915, 0.9530932283272765, 0.946485615757145, -0.6048830651766465, 2.3745747039347265, 0.920187130083575, 0.33484471710858926, -0.2350124292862375, 1.0908752480545427, 0.8297635395145442, 0.5281597051834611, 0.3060682283278262, 1.224825569244209, 0.3262803953889358, 0.2781796371714786, 0.2366056441788376, 2.002060322434941, 0.9237716462522383, 0.9878383252552615, 0.05814934947856532, 1.5055402668669262, 0.4242951935746635, 0.4405579941161687, 0.37488597033296706, 1.457421286310449, 0.11104687404659529, 0.1404613156546296, 0.8345636304081093, 2.0001120866634228, 0.6053646667627726, 0.7933223992040446, 0.6357719076292309, 1.632208985111008, 0.8810298743184092, 0.6568290180542986, -4.267646930474356, 4.733121942640677, 0.4574866333088904, 0.013386149043275708, -3.8179687868501673, 3.57557273615882, 0.7635437721889592, 0.9236868709600573, -2.8996865008896253, 1.8695604143610223, 0.7598508392207828, 0.4292288195972903, -0.25815170585604047, 3.7329294946307754, 0.7194957759188144, 0.9314626574662483, -1.377726098535252, 4.0495166107170935, 0.36389044957179567, 0.0281682320383214, -8.437729437416296, 14.530723640084627, 0.3097753444271854, 0.3724308473080794, -10.98460163587942, 18.807452926049617, 0.20179827835620578, 0.029776199101869807, -8.856945999694826, 17.353727701950834, 0.1470906398414137, 0.5407182099400141, -3.89052666739647, 12.009466373412879, 0.29057167513948245, 0.985569328172841, -0.7456799172279661, 6.791337014531138, 0.816572042946435, 0.5016804063667237, 0.9437597575220337, 0.8014838549253888, 0.5825518177067605, 0.05828393845349389, -16.00128745316103, 10.05678052087151, 0.8757945042472668, 0.0778247997084538, -9.502131715486875, 8.019242769068313, 0.7961197407214818, 0.2505549928401158, -3.7724224795661034, 4.154197744546686, 0.4622829990007821, 0.9054856450227545, -1.4013744803473216, 1.406190109935824, 0.6977285194822027, 0.3325843824477398, 0.3341956195827557, -0.12451199746649443, 0.1428461734630359, 0.7105828660741421, 1.0395777283266785, 0.028765679921427947, 0.6569572208511042, 0.6887572024061656, 1.5850441784241593, 0.34090660460645483, 0.9408552542156214, 0.17806776232436575]
