Não é uma matriz diagonal dominante

Logs intermediários:
Iteração 1: Resíduo relativo = 1.0171896426168512, x = [0.13416618676954556, -3.470246835840974, 2.241634442422891, 0.8483505872541482, 0.6570654689631572, -0.06261201394115257, 0.7082335656680039, -2.1070836582218804, 4.485905374187328, 0.971197628665962, 0.10297675356473236, 0.5439870755798342, 0.5621616552580433, -0.27084362655729005, 2.2028643258014724, -0.042911747627274344, 0.7020436941319752, 0.2021425405027238, -1.3080124079948572, 3.1914922941530848, 2.7916192797711337, 0.5020507230380188, 0.9596384529542002, 0.2816736265291449, -44.73394857825147, -1.2926749687900583, 2.0463747555867444, 0.306492954424854, 0.35102752023805794, 0.2157355710811234, 1.1161343978816354, -1.536923280039795, 2.7434224097632693, 0.769556102310105, 0.23821697012177603, 0.8819529322432783, 1.058902309435463, -0.7293930428557633, 1.1148250320097168, 0.05932667728703753, 0.6936074986110319, 0.8755408889171126, 2.530551683457358, 2.0382254540005706, 1.3527292647793514, 0.7488749065748421, 0.9177795698841396, 0.8293056855274116]
Iteração 2: Resíduo relativo = 4.5660898312535565, x = [-0.8188192090201507, 0.1474906265896363, 4.032895852261993, 0.9422508978248123, 0.8378410312871086, 0.23385872539449554, 0.44482175455121703, -0.41528166737852884, 4.032895214188338, 0.9525436713285048, 0.15788894017030036, 0.8882994074537882, 0.8004181072007596, 0.032745009315529885, 2.1975742381895147, 0.16981922249129125, 0.6438507136742055, 0.0516649568222527, -1.5454888896658117, 2.4935800961729657, 1.677211292687615, 0.43753934568356145, 0.9220352633577862, 0.1506459738714632, -0.6998815713225719, -0.26987335751752894, 3.5693600345154115, 0.38589135563788174, 0.6214340058115025, 0.12358764415316391, 1.2564617489531444, -0.15722220428246128, 2.665116746765354, 0.7405553770548565, 0.24163969917943495, 0.9040598994635064, 1.0129031729156255, 0.09596537395473426, 1.5450406356422646, 0.1290456909760505, 0.7050997634247247, 0.8717937111063344, 1.8072532043854748, 1.5259517031912448, 1.667964441667353, 0.692482702551284, 0.9024862238576205, 0.8487859476629369]
Iteração 3: Resíduo relativo = 0.22786957538543073, x = [-0.837545745426371, 0.6705611331964976, 4.047134788842063, 0.9360974297591483, 0.8422136242780143, 0.352561679213128, 0.433179949254559, 0.31250666974226293, 3.9825463596497785, 0.9582440407724913, 0.17513288894617934, 0.9510252231561482, 0.8496726896733322, 0.1978254620155812, 2.0072868929696925, 0.19078102265108052, 0.6382362860158727, 0.021664643784523523, -1.4740235192674773, 1.9084828906894897, 1.404695763160897, 0.4320667405242331, 0.9224352066602518, 0.09270704115670383, -1.6287782667717177, 0.018694334897665518, 3.512099722071382, 0.39415381028023194, 0.6223994490952531, 0.10092301916504652, 1.2419602799919378, 0.17153069901888074, 2.623908568247721, 0.7374750701803445, 0.23751337639675507, 0.9041854548144441, 0.9817438028390016, 0.15861589138149604, 1.8312932197978082, 0.14524909262970348, 0.7090439274433524, 0.8722577319847676, 0.3950820394137478, 1.1389591155856726, 1.7875787492328292, 0.6840585038624957, 0.9068295867888367, 0.8606887541166447]
Iteração 4: Resíduo relativo = 0.1498252313520773, x = [-0.8546733447279773, 0.7374641657709056, 4.0049177778147, 0.9316970320945138, 0.8394631832922408, 0.3756811712529146, 0.440590718229221, 0.5243462678256143, 3.96092057885359, 0.9601267510230684, 0.17785997859006014, 0.9638748553415053, 0.875950773494238, 0.23013574653140925, 1.9261479098107408, 0.19158883485549597, 0.6363765724447455, 0.015057120831626547, -1.4709739326955111, 1.4077804818110224, 1.3142704561198582, 0.43107107847540505, 0.9237930673402319, 0.07791010421758532, -0.6267306383430754, 0.05504283083295319, 3.476582795228238, 0.39491809785321824, 0.6219184174574803, 0.09556287456358323, 1.2176363297381638, 0.2720489696116477, 2.589114482053307, 0.7369944875849701, 0.23457847609957477, 0.9032849604880889, 0.9556028237099671, 0.1673519832888586, 1.9465694321160572, 0.14725617487096745, 0.7100527490161564, 0.872607954532224, -0.2816315202764324, 0.8726822810821758, 1.8423151266807485, 0.6828810508871062, 0.9096744370091114, 0.8641582319433023]
Iteração 5: Resíduo relativo = 0.06101665109584581, x = [-0.8544676122914652, 0.733042477811637, 3.975806832997904, 0.9304491830839887, 0.8386941750432942, 0.38203574822928504, 0.45822306711509275, 0.601168949992593, 3.934339914405527, 0.9605299202517884, 0.1787407635315192, 0.9665928799836646, 0.8973054005602995, 0.24588971436790227, 1.8829250683043022, 0.19093385558909926, 0.6357983749992266, 0.013490527510720335, -1.4696020251109947, 1.1168980715554593, 1.269243602284442, 0.43062702334520936, 0.9242038775121001, 0.07296616665727713, -0.30401820119985207, 0.05340668777596852, 3.44346763343261, 0.3949415941057731, 0.6225148081911401, 0.09402536001995714, 1.1931413872497072, 0.3095819650001332, 2.554454064479156, 0.7368539158769278, 0.2334375484695121, 0.9029189191339624, 0.9312827311775125, 0.17386486046706223, 1.999899035418496, 0.14719224412387694, 0.7102577144794281, 0.8727096500680019, -0.5538859937246909, 0.7241113363841566, 1.8679268754961948, 0.682682169514064, 0.9107380734166739, 0.8653363982519834]
Iteração 6: Resíduo relativo = 0.0264061770030424, x = [-0.8533764246390059, 0.7204426444123265, 3.9468951860986357, 0.9301151114471679, 0.8384587735491261, 0.38371562827559275, 0.4775832532293294, 0.6340907018029048, 3.9060084255078245, 0.9605973401776703, 0.17902038495959174, 0.9671775204616655, 0.9170564442120908, 0.2596015326740811, 1.8561228023792564, 0.19047977921019746, 0.6356830450259924, 0.013071640259000443, -1.4686157820377672, 0.9593684832604547, 1.2422426314017734, 0.4303761719872373, 0.9243124272921859, 0.07126426181534681, -0.22598612771077817, 0.04744348161024112, 3.409568045953559, 0.3948886574977695, 0.6228274159021306, 0.09362000722477468, 1.169498947083801, 0.3257412340760985, 2.520281557836908, 0.7367813782141417, 0.23299247961496516, 0.9028074960468039, 0.9080284479644318, 0.18027997934345466, 2.02484100088731, 0.1470005335577711, 0.7102767621388475, 0.8727274266093408, -0.6506712031878268, 0.6443710951121575, 1.87865636801315, 0.6826170619395382, 0.9111058353442287, 0.8657408821891178]
Iteração 7: Resíduo relativo = 0.014587559033949508, x = [-0.8525345545975392, 0.7115263107025984, 3.9178102531177403, 0.9300192747811397, 0.838384658788704, 0.3840487751623527, 0.49659319766976273, 0.6495732588199018, 3.877117024183992, 0.9606035986820425, 0.17908151873598244, 0.9673028158579471, 0.9358535429727142, 0.27067219369776113, 1.8380346839714714, 0.19022655927049276, 0.6356638183703808, 0.01293178084240194, -1.4678273567058413, 0.8760689566797247, 1.224102458174127, 0.43023523554099535, 0.9243278495709109, 0.07069152338507842, -0.2103096371420835, 0.04316629816119049, 3.375923814857368, 0.39483542371555835, 0.6229510760573975, 0.0935366659046077, 1.1467305753358272, 0.33333802870286183, 2.4869169307095986, 0.7367291333082532, 0.23277579494900305, 0.9027771272469577, 0.8856894637877666, 0.1855190803971425, 2.0352214343515023, 0.14687544857532606, 0.7102314449376187, 0.8727246969437217, -0.6829785401747744, 0.6022202694481439, 1.8814428516300228, 0.6825809815448063, 0.9112343235812853, 0.8658718007659615]
Iteração 8: Resíduo relativo = 0.010367772807222146, x = [-0.8517517501867575, 0.7065427017794152, 3.888660665440476, 0.9299901535488079, 0.8383569126233654, 0.3840398848612587, 0.5148864146986483, 0.6572617625469567, 3.848007649752192, 0.9606031499792563, 0.17908027598213516, 0.9673220322039668, 0.9537918349551089, 0.2786418900225848, 1.8248113836205484, 0.1900902410518427, 0.6356575881320422, 0.012864746789366478, -1.4670406749871945, 0.8325090323537339, 1.2108112592709692, 0.43015698023495574, 0.9243125824733125, 0.070502276015964, -0.20931969841929857, 0.040745905763847616, 3.3430100069830404, 0.3947884565251197, 0.6229997977244802, 0.09353421772773109, 1.124827170148887, 0.3371326752015097, 2.4543852461957405, 0.7366847700609741, 0.23264778368342862, 0.9027685495062276, 0.8642083874532858, 0.1892870573930006, 2.0378482194011838, 0.14680247535677152, 0.7101660340645877, 0.8727180458277709, -0.6930011762574831, 0.580113164201295, 1.8799102566648833, 0.6825575183914049, 0.9112823858491826, 0.8659083078801653]
Iteração 9: Resíduo relativo = 0.008905264397860123, x = [-0.8509238127946875, 0.704024035954355, 3.859467797675284, 0.929982133251726, 0.8383369333839591, 0.3839739569460762, 0.5323822178608294, 0.6612822571601856, 3.8188354957409913, 0.9606042570395577, 0.17905997753944752, 0.9673124405489828, 0.9708996363799469, 0.2839393970979061, 1.8143573923183183, 0.1900179288569584, 0.6356503244924181, 0.01281831774144245, -1.4661841236195525, 0.8098323603224816, 1.2002731531145256, 0.4301136592573229, 0.924286900968951, 0.07044076134600052, -0.21103661783285185, 0.039494371096095944, 3.3108918901237403, 0.39474590130993936, 0.6230132545025818, 0.09354528610721088, 1.1037593648944883, 0.33915009091599013, 2.4226600739756514, 0.736644014157093, 0.23255821223204354, 0.9027644072569334, 0.8435470708811702, 0.19178587787776666, 2.0362581951604093, 0.14675915336693052, 0.7100966536154363, 0.8727108987350051, -0.6955063360809339, 0.5685512186076064, 1.8760162990807476, 0.6825413601249476, 0.9113034519844934, 0.8659128234699233]
Iteração 10: Resíduo relativo = 0.008378353415608242, x = [-0.850019395661631, 0.7028141199122248, 3.830278315242312, 0.9299814443426392, 0.8383157749871971, 0.3839187004667561, 0.5490764024054073, 0.6635382079912807, 3.7896788335773914, 0.9606067780783396, 0.1790322643343815, 0.9672925641702567, 0.9872055635781564, 0.2872490130616148, 1.8054814206938423, 0.18998019159376425, 0.6356407424273904, 0.012778400506632292, -1.4652420358776908, 0.798030606203707, 1.1913025793347312, 0.43008964870415395, 0.9242570995369581, 0.07042140460401401, -0.21245251332395798, 0.03886440859805355, 3.279555789629589, 0.3947058748213016, 0.6230088911886893, 0.09355368619955491, 1.08349392114399, 0.34031565874348074, 2.391707833569581, 0.7366050902745397, 0.23248665725500836, 0.9027602063955483, 0.823671642351551, 0.19334150122865212, 2.0323609385106782, 0.14673175034633512, 0.7100284121748018, 0.87270376382732, -0.6954953604269201, 0.5624963492624404, 1.8708305984814055, 0.6825296361744047, 0.911315283305372, 0.8659065323460098]
