Sistema A x = b

Matriz A (132 x 132):
[[1996.02681822, 567.515620016, 775.419075944, 0.0, 0.0, -801.654068288, -1386.471875, 0.0, 0.0, 0.0, 0.0, 0.0, -1.23387274848, 0.0, 0.0, 0.0, 0.0, -592.258919271, -490.409952315, -489.973712422, 0.0, 0.0, 0.0, -209.395149017, -58.9555590765, -38.7709537972, -387.709537972, 1.45519152284e-11, 6055.38158379, -605.538158379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[567.515620016, 1996.02681822, 775.419075944, 0.0, 0.0, 801.654068288, 0.0, -1.23387274848, 0.0, 0.0, 0.0, 592.258919271, 0.0, -1386.471875, 0.0, 0.0, 0.0, 0.0, -489.973712422, -490.409952315, 0.0, 0.0, 0.0, 209.395149017, -38.7709537972, -58.9555590765, -387.709537972, -6055.38158379, -1.45519152284e-11, 605.538158379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[775.419075944, 775.419075944, 7797.46395538, 801.654068288, -801.654068288, 0.0, 0.0, 0.0, -1.23387274848, 0.0, -592.258919271, 0.0, 0.0, 0.0, -1.23387274848, 592.258919271, 0.0, 0.0, 0.0, 0.0, -0.436239893786, 209.395149017, -209.395149017, 0.0, -387.709537972, -387.709537972, -3897.279985, 605.538158379, -605.538158379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, 0.0, 801.654068288, 5518107.25468, -145964.758433, -387544.421363, 0.0, 0.0, 0.0, -75809.1416667, 0.0, 0.0, 0.0, 0.0, -592.258919271, 189522.854167, 0.0, 0.0, 0.0, 0.0, -209.395149017, 40203.8686113, -93809.0267598, 0.0, 1.45519152284e-11, 6055.38158379, -605.538158379, 1218342.77466, -16955.0684346, -169550.684346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, 0.0, -801.654068288, -145964.758433, 5518107.25468, -387544.421363, 0.0, 0.0, 592.258919271, 0.0, 189522.854167, 0.0, 0.0, 0.0, 0.0, 0.0, -75809.1416667, 0.0, 0.0, 0.0, 209.395149017, -93809.0267598, 40203.8686113, 0.0, -6055.38158379, -1.45519152284e-11, 605.538158379, -16955.0684346, 1218342.77466, -169550.684346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-801.654068288, 801.654068288, 0.0, -387544.421363, -387544.421363, 2091864.36616, 0.0, -592.258919271, 0.0, 0.0, 0.0, 189522.854167, 592.258919271, 0.0, 0.0, 0.0, 0.0, 189522.854167, 209.395149017, -209.395149017, 0.0, 0.0, 0.0, 134012.895371, 605.538158379, -605.538158379, 0.0, -169550.684346, -169550.684346, -460209.000368, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-1386.471875, 0.0, 0.0, 0.0, 0.0, 0.0, 3068.63544896, -709.445012388, -1532.37583526, 0.0, 1022.16246017, -1619.38403642, -490.409952315, 489.973712422, 0.0, 0.0, 0.0, -209.395149017, -1.23387274848, 0.0, 0.0, 0.0, 0.0, -592.258919271, -1066.17404689, 70.9646961862, 709.646961863, 0.0, 511.081230085, -51.1081230085, -58.9555590765, 38.7709537972, 387.709537972, -1.45519152284e-11, 6055.38158379, -605.538158379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.43458384603, 70.9646961862, 47.3097974575, 0.0, 511.081230085, -766.621845127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, -1.23387274848, 0.0, 0.0, 0.0, -592.258919271, -709.445012388, 3068.63544896, 1532.37583526, -1022.16246017, 0.0, -1619.38403642, 489.973712422, -490.409952315, 0.0, 0.0, 0.0, -209.395149017, 0.0, -1386.471875, 0.0, 0.0, 0.0, 0.0, 70.9646961862, -6.43458384603, -47.3097974575, -511.081230085, 0.0, -766.621845127, 38.7709537972, -58.9555590765, -387.709537972, -6055.38158379, 1.45519152284e-11, -605.538158379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 70.9646961862, -1066.17404689, -709.646961863, -511.081230085, 0.0, -51.1081230085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, 0.0, -1.23387274848, 0.0, 592.258919271, 0.0, -1532.37583526, 1532.37583526, 8747.06711273, 1619.38403642, 1619.38403642, 0.0, 0.0, 0.0, -0.436239893786, 209.395149017, 209.395149017, 0.0, 0.0, 0.0, -1.23387274848, 592.258919271, 0.0, 0.0, 709.646961863, -47.3097974575, -474.801578675, 51.1081230085, 766.621845127, 8.67361737988e-19, 387.709537972, -387.709537972, -3897.279985, 605.538158379, 605.538158379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47.3097974575, -709.646961863, -474.801578675, 766.621845127, 51.1081230085, -8.67361737988e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, 0.0, 0.0, -75809.1416667, 0.0, 0.0, 0.0, -1022.16246017, 1619.38403642, 6481393.15714, 195028.556521, 649218.011166, 0.0, 0.0, -209.395149017, 40203.8686113, 93809.0267598, 0.0, 0.0, 0.0, -592.258919271, 189522.854167, 0.0, 0.0, 0.0, 511.081230085, -51.1081230085, 11243.7870619, 21465.4116636, 214654.116636, -1.45519152284e-11, 6055.38158379, -605.538158379, 1218342.77466, 16955.0684346, 169550.684346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 511.081230085, -766.621845127, 331793.934571, 21465.4116636, 14310.2744424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
