A matriz é diagonal dominante

Logs intermediários:
Iteração 1: Resíduo relativo = 0.23377552518284359, x = [0.9906907365615515, 0.9798575901310693, 0.9998725243611298, 0.9792674281517683, 0.9879860294289113, 0.9800907965384981, 0.9178131062904885, 0.9519018232771518, 0.9301448743949561, 0.9677738080766047, 0.9311186784586074, 0.9976502025351557, 0.984873097404924, 0.9832370713408995, 0.9998838409317686, 0.9276617249667912, 0.9238918642124636, 0.8213775481016437, 0.9838200288162534, 0.9783752014749703, 0.7619790824036572, 0.9916291192847403, 0.9997086172805205, 0.9513651602540655, 0.9850566111581651, 0.958805260469429, 0.8179768495133478, 0.9717071425847303, 0.8307777959830352, 0.9901193184151009, 0.8435275411041062, 0.9678899878851339, 0.9981322077164678, 0.9943900518802918, 0.9991924472854409, 0.9994578953196146, 0.994559814507422, 0.9357601041223018, 0.9091667402819336, 0.9931285387763744, 0.9746463811574931, 0.9793918826133624, 0.9559814980293397, 0.9263017889990562, 0.7857645985778028, 0.9914870467087774, 0.9512762318853472, 0.4947550641141426, 0.9121864332361567, 0.8598489694174847, 0.928420561563866, 0.9959078733201907, 0.9976740578025396, -0.02186409731609884, 0.9472398133257115, 0.8345157562802106, 0.42166715742426664, 0.9990874780480927, 0.8454204707893178, 0.9188670759186746, 0.9580770978223896, 0.9806539200859918, 0.20140980731275804, 0.8808687853381785, 0.9330075298821422, 0.9807859925246263, 0.983914643201353, 0.9758511255235003, 0.9537150942962065, 0.9952157613960302, 0.9981305777875614, 0.8739577342500788, 0.9970553280641713, 0.9938721082891142, 0.9014966110926985, 0.9796146354786324, 0.9788745188347358, 0.9567321843104513, 0.9895207848159856, 0.9856963870209512, 0.8721322400994761, 0.9992453429255717, 0.9915321757515181, 0.9744479777190115, 0.9868076002503359, 0.9937383390310548, 0.9156279690961338, 0.9940887678223213, 0.9840082809040287, 0.9185852575538135, 0.9056681559421481, 0.8870731235079784, 0.616770848336575, 0.8393640491358755, 0.8599240977441512, 0.6799331510179385, 0.890791707540777, 0.9620382832512364, 0.4498754176080212, 0.9510632517329547, 0.9772976044929661, 0.1332739644634222, 0.9643185619451501, 0.9412626148958542, 0.8438904054324583, 0.8992098391417191, 0.9004464815058048, 0.9339053213519473, 0.8515130425726029, 0.8903486314570891, 0.6680921961464364, 0.9702619480109785, 0.9017507514075439, 0.6341975290936124, 0.9987552479326962, 0.9730150711433555, 0.9726931322395242, 0.9859930275527626, 0.9937007387852304, 0.9270536099887301, 0.9878770537658063, 0.9782919415029082, 0.9845734051299271, 0.9924073448882356, 0.9906566014956417, 0.865361660786298, 0.9850652737818829, 0.9774261926965334, 0.9810729472736351, 0.9793472342742194, 0.9957799044996061, 0.8771892511199921, 0.9786344918932399, 0.9812037082207812, 0.8811756678517676, 0.9814607753313733, 0.9901774411791813, 0.8920401971318412]
Iteração 2: Resíduo relativo = 0.21524761091485542, x = [0.9539758851814479, 0.9004178374949394, 0.9993600043845278, 0.8993211574430334, 0.9401921172402579, 0.9051970881586836, 0.6406133104510778, 0.7707382698178834, 0.6963111722135998, 0.8467083597033694, 0.6996240911763607, 0.9886044266220873, 0.9248430590873876, 0.9170407900663334, 0.9994164154326132, 0.6576127852134563, 0.6397695048309093, 0.35142300149248495, 0.9235365432990805, 0.8978053281488083, 0.15832680134026356, 0.9585727730094522, 0.9985360896839086, 0.7642297479301099, 0.9257708712342116, 0.80408396790835, 0.21013031594259202, 0.8651410534707574, 0.26432180418794704, 0.9529593282932017, 0.3191234057654907, 0.8440714988048812, 0.990701766643089, 0.9722649489839125, 0.9960075360308961, 0.9972783457164939, 0.9740565798088162, 0.6936496716763144, 0.6619607459015306, 0.9671878253762158, 0.878932974846032, 0.9210788174394399, 0.80243259006194, 0.6692217133097798, 0.6898862479886325, 0.9632865501075951, 0.7898710872652329, 0.6743332603067184, 0.609469075726361, 0.37671007421339764, 0.9538618980837483, 0.9820768115916927, 0.9898125587270776, 0.3413350132855832, 0.768914591308592, 0.27519221400685345, 0.6272228419883294, 0.9959417655559226, 0.3125425985852581, 0.9477039887177899, 0.8192008911843978, 0.9165669878313882, 0.4852511209287604, 0.4659605655130916, 0.6996872653554217, 0.973989074072783, 0.9207000520407268, 0.880947341533479, 0.7906913563010842, 0.9764115912062974, 0.9907829230510288, 0.4334284917896291, 0.9854814671391943, 0.9697867881004149, 0.5572182609937142, 0.899491151770805, 0.8958420499185752, 0.8055072126294962, 0.9483328420550355, 0.9294768722662061, 0.4252227286832418, 0.9962792074049349, 0.958249887495018, 0.8851413237025714, 0.9349556441422463, 0.9691272465924899, 0.6207400072066271, 0.9708632294990859, 0.9211759857828199, 0.6333984072802188, 0.5693680160131629, 0.4844802902467167, 0.2502313038242226, 0.29396014485777233, 0.3843272990534286, 0.59428535989772, 0.5052978839374036, 0.8280374028190729, 0.3026656847892176, 0.7816176974128082, 0.8986896027905915, -0.09865624226114983, 0.8407700781523371, 0.7378819422778851, 0.8021165010437155, 0.5434311375805227, 0.5490329978472623, 0.9162188185197431, 0.347358363127395, 0.5180516195426963, 0.5792758431061955, 0.8644305839165052, 0.5521026976737189, 0.3238617481486278, 0.9938634379224043, 0.8669657231845392, 0.876513443049636, 0.9309394296140645, 0.9689418556264957, 0.6720992967662418, 0.9402285122752153, 0.8929696686826785, 0.9306560433543359, 0.9625648515596559, 0.9539329121632317, 0.3947883356040301, 0.926365193116063, 0.8887011440886301, 0.9149211647326397, 0.89817272887184, 0.9791930623524712, 0.44795443727650414, 0.8946585936399697, 0.9073259666710242, 0.4658737455456324, 0.9086191833057619, 0.9515840892422767, 0.5138689159941406]
Iteração 3: Resíduo relativo = 0.07773455858739475, x = [0.9281746023571296, 0.8445917222251546, 0.9989827385597108, 0.8461987327723011, 0.90589155975217, 0.8585134946198754, 0.5150554855315326, 0.6574357981784132, 0.5930068058674555, 0.7715099516983019, 0.5959923321750884, 0.9826192498975558, 0.8820161066186438, 0.8703755353921545, 0.9990716361333809, 0.4926582264652577, 0.46621844973293186, 0.29335372901563983, 0.8869065051233582, 0.8488486775764108, 0.10954157035152473, 0.9352696087254057, 0.9976712176479996, 0.6405604083619424, 0.883502617697131, 0.7080407460593365, -0.05626348586385632, 0.7984929829344294, 0.01406969446433004, 0.9298107824330784, 0.0865252533490905, 0.7617970124442439, 0.9853691152754156, 0.9567165805202453, 0.9937693464983246, 0.9956739798063053, 0.961212850682243, 0.5419857582126885, 0.6213695259753398, 0.9508667065239388, 0.8187129702506266, 0.9086861304635212, 0.7250957287601845, 0.5397400620221813, 0.798304872435318, 0.9512592354929497, 0.7210329216746637, 0.5706562498315264, 0.4624488608045688, 0.14206484344666306, 0.9391736911143113, 0.9757687183613147, 0.9862270733845919, 0.13164698437812875, 0.6875837327025547, 0.020095019021753813, 0.5085480846202393, 0.9944139928160788, 0.05374072497292981, 0.9310553923195072, 0.759971160114569, 0.8892343593385527, 0.3213792285222967, 0.257987344181152, 0.5827352150053495, 0.9826584293547301, 0.8766604173848611, 0.8148308342897687, 0.7061591752612147, 0.963307257427984, 0.9856624567297921, 0.2102344556361364, 0.977415823447696, 0.9530021030159009, 0.38278971661449235, 0.8436543419890087, 0.8379780135832249, 0.7288891166135427, 0.9196296052657693, 0.8902983667130467, 0.19879613077736044, 0.994212153687491, 0.935055978387699, 0.839894128637916, 0.8988208222892793, 0.9519761590034203, 0.4713350912932293, 0.9546917698889821, 0.877427164609266, 0.487933272320918, 0.38866618352748694, 0.26815786251513063, 0.5084297258577337, 0.04152973235734603, 0.16420585302842017, 0.7204619080534923, 0.3041052478103361, 0.7581011581200306, 0.519535445224001, 0.6981877851349798, 0.8599853788132927, 0.24302394020245754, 0.7799385077623694, 0.6377433948630389, 0.8636579254029545, 0.3577470864694742, 0.36562719256877896, 0.9422746203930273, 0.11401941432610127, 0.3457406266197229, 0.7101203249056407, 0.8078565115227181, 0.3651919980570523, 0.5640135813452993, 0.9904554646703475, 0.793084411260869, 0.8266416879936616, 0.8925734137485998, 0.9516877661637705, 0.542926737819809, 0.907022967728793, 0.8335098732240157, 0.9033388212835882, 0.9417680714148923, 0.9283407310829963, 0.156372441330923, 0.885457998846279, 0.8268700058886288, 0.8814053754852091, 0.8416034495014572, 0.9676339440967755, 0.23048269266367954, 0.8361370661588939, 0.8558416911553937, 0.25546109803399075, 0.8579010707848845, 0.924712326672816, 0.32097522721212113]
Iteração 4: Resíduo relativo = 0.0539965633195908, x = [0.9032320228594184, 0.7906235793368257, 0.9985831923029709, 0.800722103068202, 0.8712999600863629, 0.8244107230355772, 0.5028628521068196, 0.5739257794086716, 0.588256681599017, 0.7170964470125207, 0.5884163750628753, 0.9775456642258525, 0.8393319369837127, 0.8249733248678559, 0.9987050781254121, 0.3787071253581686, 0.34632886331113444, 0.5217884957116474, 0.8619796896623212, 0.8155335773148599, 0.42923060336327257, 0.9125971690678113, 0.9967517141530489, 0.5360212308678035, 0.8414303382931617, 0.6386617918136629, -0.06411667270511387, 0.749369768401509, 0.0025626433911644705, 0.9129288714106129, 0.07392763693284984, 0.6913641138424025, 0.9799912160581233, 0.9416856838355581, 0.9916056470913133, 0.9939748638204677, 0.9517057222870932, 0.429721766656966, 0.7299876593839844, 0.9386455709716124, 0.7736206670952281, 0.9306736587385334, 0.7010535143820703, 0.49948725675068006, 0.7856604804348796, 0.951582237826436, 0.7228816209754702, 0.5888919366268167, 0.4274329507221793, 0.08617922046508725, 0.941757190972683, 0.9750675475407377, 0.9858285317638608, 0.16852888521914722, 0.6785434692212846, -0.008260096066469946, 0.5294217160639949, 0.9940501220863757, -0.007898302968798357, 0.9339837038912402, 0.7615618178765293, 0.8899683970740212, 0.3502025567678624, 0.19532208469424467, 0.5474959157543378, 0.9805569087251527, 0.8348449072641786, 0.7520533952987911, 0.6749959441006543, 0.9508566956803822, 0.9807974492301681, 0.13822175125813707, 0.9697525727617783, 0.9370548017952444, 0.32651101213859285, 0.7906032170910882, 0.7830007999723343, 0.7041685801982793, 0.892358365991308, 0.8530744672901226, 0.12574045268075196, 0.9922482247781682, 0.9130192077746947, 0.8252952937484216, 0.8644887579256947, 0.9356807350102044, 0.4231301650877089, 0.9393549331417167, 0.8359362575173118, 0.43905386480465597, 0.3093287127154557, 0.1731811040613784, 0.6531441139123583, 0.005930767976422377, 0.13316325622361377, 0.674313420838929, 0.22734346670465316, 0.73141812035939, 0.44021633630136436, 0.6760270585971454, 0.8497047288641024, 0.11805599835937512, 0.7637803726346479, 0.6111445059925047, 0.8411494349051628, 0.2869023539753848, 0.2956516877525548, 0.9327448317184492, 0.0811128210009194, 0.3214404924213677, 0.6622645626133317, 0.7835913709955176, 0.28502427810458425, 0.6621208707474888, 0.987219600132758, 0.7229342370773981, 0.8082561918283128, 0.8561214302527465, 0.9352944615648069, 0.5012496712811491, 0.8754740061159568, 0.7770164523192665, 0.8945250167791343, 0.92200881652478, 0.9040253117902839, 0.07944840134488364, 0.8465916131466866, 0.7681235455550945, 0.8705916253361536, 0.7878563404658881, 0.9566514957403769, 0.16031620804471497, 0.7805351042201635, 0.8069259015156087, 0.1875722059779394, 0.8098005120368951, 0.8992274115233748, 0.25615875821343265]
Iteração 5: Resíduo relativo = 0.040900357129289314, x = [0.8745462580989963, 0.7285563239595899, 0.9980955568998741, 0.7523765334580823, 0.830409573837377, 0.7917465514129508, 0.5169689015776445, 0.4934590567195343, 0.6051168285356255, 0.6653102418775331, 0.6025568464635408, 0.9721863144804558, 0.7892607107460256, 0.7725401841866129, 0.9982565661040921, 0.2736231377619833, 0.2357684940820549, 0.6432629170135473, 0.8392291435948629, 0.7851270970154758, 0.5720356270480468, 0.8864137034518053, 0.9956266306405746, 0.42579532891407107, 0.7921188149441319, 0.572708166372056, -0.0163661262824129, 0.7020367161563845, 0.04340590578530945, 0.8967772844577389, 0.110024979939888, 0.6164878834719071, 0.9736340548303191, 0.9243990689337308, 0.9891172367724252, 0.9919011387018224, 0.9425188004506876, 0.32123890278910544, 0.7970741422376852, 0.9267449683006574, 0.7297110335695206, 0.9467232911052211, 0.6916771365535868, 0.4837888063107097, 0.7757348477180714, 0.9543806373884516, 0.7388982214062955, 0.5823996765637959, 0.4218787124919158, 0.07731461968915387, 0.9408374146493882, 0.9756860912860842, 0.986180108611512, 0.15539820938784182, 0.6865184137975898, 0.0167536075442538, 0.5219902962710848, 0.9939924047597937, -0.017675511233975198, 0.9329411678748014, 0.7753428204356773, 0.8963278894506442, 0.3399408899084658, 0.17244238894304487, 0.534629704843377, 0.9809799299922408, 0.7873105446651433, 0.6806902685684544, 0.6588704644997145, 0.9366974332426485, 0.9752647737296439, 0.1080532105464204, 0.9610376264173733, 0.9189189114045668, 0.30293397247803877, 0.7302714171872535, 0.720478577168862, 0.6938123171513496, 0.8613444533890346, 0.8107420029748871, 0.09513497524567674, 0.9900147685374078, 0.8879581362571972, 0.8191793514503026, 0.825445000767766, 0.9171489458804063, 0.40293550233621755, 0.9219337401973386, 0.788806519501741, 0.4170685030230996, 0.2588211710218105, 0.11271733406175927, 0.5054351724381827, 0.022892799636819578, 0.14795429070961214, 0.6996032395820332, 0.18576529932712554, 0.7169652012872625, 0.48368397757401227, 0.6702888337072817, 0.8470426915287423, 0.18653964297412182, 0.7595964388179756, 0.6042570780961747, 0.8534843060835705, 0.24852916743610914, 0.25774932006816864, 0.9379672483736049, 0.09679200401998075, 0.33301890917568416, 0.6884899846635839, 0.768517860695999, 0.23522407393771166, 0.5413233839998013, 0.9835411835835896, 0.6431899960419708, 0.7987425692028008, 0.8146667901213537, 0.9166513459496676, 0.48378972271961207, 0.8395952767642872, 0.7127698953750035, 0.8908326126331645, 0.8995378088544498, 0.8763728534120455, 0.04722229013199388, 0.8023912191525492, 0.701314742890163, 0.8660613755599443, 0.7267329982086499, 0.9441618202628298, 0.13092106788880736, 0.717302349738321, 0.7512969271282239, 0.1591312272420951, 0.7551627984118928, 0.8702789433155944, 0.22700506334027293]
Iteração 6: Resíduo relativo = 0.027234534678419686, x = [0.7804511937770652, 0.5249632722915193, 0.9963884870025451, 0.6069124863870241, 0.6921844006727373, 0.7041836731764577, 0.5805622068990863, 0.27630694533176314, 0.6668933474134393, 0.5274755334188931, 0.6596374366938325, 0.9561737534929072, 0.6214159228193716, 0.5997642462851666, 0.9966820864586369, 0.0036727841248566095, -0.048250141433873794, 0.5576811373930708, 0.7814659983885115, 0.7079257001110009, 0.37484796092737327, 0.8001348200864599, 0.9916770796684188, 0.09712555388946537, 0.6269744212342647, 0.39738986675256316, 0.1502049462611321, 0.5743010275393059, 0.19305789753900315, 0.8535341063671953, 0.24588223221505442, 0.3911973431606962, 0.9521444140575915, 0.8676955034307431, 0.9809547516174824, 0.9846416294395891, 0.9176471494028537, 0.027544455090750986, 0.7857680579793909, 0.8942495416115697, 0.6098127127339055, 0.9529102297408805, 0.6910523073315602, 0.4827426826630863, 0.8175641095541636, 0.9629268170935666, 0.7878121604323107, 0.5840006352426877, 0.4502634155640108, 0.12261679263278574, 0.9410642268647221, 0.9787102552690303, 0.9878990267121369, 0.15863616800571098, 0.7255092537100367, 0.13904979452979155, 0.5238228470148995, 0.9942873667526405, 0.032290504261890667, 0.9331982520129093, 0.8174293494595389, 0.915749477926303, 0.3424713653438478, 0.17661549338835933, 0.5369764162039976, 0.9827156886726889, 0.6333652080534974, 0.4495728207795534, 0.6428350180367268, 0.8908200739644342, 0.9573383779993907, 0.09835522060877869, 0.9328003699719294, 0.8601568986978794, 0.29535488883682604, 0.5347906375731019, 0.517900618674114, 0.6904831891109705, 0.7608564218030215, 0.6735807854988519, 0.08529652747193982, 0.9827781575317053, 0.8067578769243897, 0.8172133184415095, 0.6989395078028124, 0.8571041835409399, 0.39644371879158063, 0.8655599943464696, 0.6362980270356597, 0.40475607902918354, 0.17940117230207137, 0.01764177950225987, 0.525120022547489, 0.12864420716276193, 0.24017040885960347, 0.6907522255280091, 0.13889126879929856, 0.700671395847216, 0.46847102932366597, 0.6803457479383502, 0.8517082251520254, 0.16257151148558788, 0.7669292750783787, 0.6163281058016963, 0.849167307244485, 0.2052683401620292, 0.21501928043503452, 0.9361394897929931, 0.1945453690837839, 0.40520565503288686, 0.6793115250829618, 0.745804511856285, 0.16018319845117757, 0.6109261056655282, 0.9716282121757789, 0.3849291790044446, 0.789282037543778, 0.6803497050518202, 0.8562458295080106, 0.47817695332236515, 0.7233446875120231, 0.504604772552665, 0.8896456324470704, 0.8267295480834626, 0.786776186004025, 0.03686271031018133, 0.6591776232462713, 0.4848476935442496, 0.8646050569908389, 0.5286873961800729, 0.9036940511954495, 0.12147154731815012, 0.5124220459653591, 0.5710536139203757, 0.14998843655667712, 0.5783588948530698, 0.7766036805417517, 0.21067804924096925]
Iteração 7: Resíduo relativo = 0.03032666981893736, x = [0.7497882176339794, 0.458617933870394, 0.9956970906680549, 0.5732841591029911, 0.6422009063043402, 0.6935513635808939, 0.5741880528599591, 0.24866639284671765, 0.6570796911043101, 0.511595435636756, 0.6522606721776986, 0.9525873850482989, 0.5624203974547497, 0.5425432387958665, 0.9960388236894414, -0.019353653464674818, -0.07247658639627802, 0.5185962861723841, 0.7770913214467393, 0.7020788721776515, 0.3999889952570363, 0.771560443983041, 0.990063467766378, 0.024185969108159983, 0.5691121696945534, 0.37738518896920975, 0.12094867895776286, 0.5580419868932355, 0.1692845733095792, 0.8483307728305448, 0.2254740533234056, 0.33911475522141576, 0.9443735622369676, 0.8492173814508555, 0.9782948237097019, 0.9817013877412499, 0.9144110922093964, -0.010668208327728308, 0.7427728050796306, 0.8897734370398852, 0.5932972372744061, 0.9388001310644578, 0.6977431467315205, 0.4939448561082519, 0.723099414721669, 0.9609788966798724, 0.7766632654136456, 0.5837169797177367, 0.45779978574236696, 0.13464488904513708, 0.9410240406070416, 0.9784633209503337, 0.9877586706096019, 0.1580624712230156, 0.7223255055589825, 0.12906385270164686, 0.523498158348391, 0.9943656815675249, 0.0455568889113227, 0.9331527022204877, 0.8078366177529904, 0.9113227387324778, 0.34202301939898166, 0.1938269139218154, 0.5466551186250765, 0.9780525497860579, 0.5854646699687576, 0.37765995642441036, 0.6515045177505623, 0.8765211652058224, 0.951751136254215, 0.11860661706322283, 0.9239994721029305, 0.8418421423260078, 0.31118157339378233, 0.47386381275708844, 0.454761767820556, 0.6974350927762489, 0.7295366331842543, 0.630830815475157, 0.10584122875987904, 0.9805226737349027, 0.7814496395357832, 0.8213187994906346, 0.659510679948981, 0.8383896238619943, 0.40999989724755126, 0.8480725229303717, 0.5889889851676952, 0.41856966181785565, 0.19817850627197287, 0.04012056909072659, 0.5927767554393601, 0.12477225821522821, 0.23679403676234406, 0.6953038467063407, 0.15989995052200484, 0.7079741894983491, 0.4762942659628233, 0.6858769989864598, 0.854274244623888, 0.1748970884446084, 0.7709622972677965, 0.6229671088909005, 0.8513873176549172, 0.224657604132461, 0.2341706483149145, 0.937079411999978, 0.1909662579605223, 0.40256263210594273, 0.6840315346494616, 0.7517516571496727, 0.1798315115471803, 0.5530094578277266, 0.9679214462505104, 0.3045703530108673, 0.794396815625369, 0.6384860689006795, 0.8374187788723736, 0.4898973704694602, 0.6871119746870454, 0.43972435204115273, 0.8921242489626863, 0.8040368389903783, 0.7588509054428633, 0.05849527498312645, 0.6145411433240545, 0.4173797479151655, 0.8676460978604938, 0.46696100433374954, 0.8910811512117418, 0.14120375348761852, 0.44856543020239575, 0.5148757979790662, 0.1690801385557356, 0.523513118777178, 0.7475449754875662, 0.2289955316046168]
Iteração 8: Resíduo relativo = 0.018066891110826037, x = [0.6906686268492286, 0.3307011511148761, 0.9942132568041734, 0.5212845647737212, 0.5405485635487182, 0.6877652077139036, 0.5464357306096425, 0.23106277728137772, 0.6229678967262551, 0.5046675526815803, 0.6240551633260818, 0.947181296135392, 0.44412359330113066, 0.43126670228202346, 0.9946527925033372, -0.0126243994943933, -0.06539664186229668, 0.4884550419970236, 0.7799011051027961, 0.7058341944072848, 0.4752508966382295, 0.7159924324196838, 0.9865866360179855, -0.08492918504461358, 0.45327328390722177, 0.3690657424214932, 0.023568389436712384, 0.5476869876163754, 0.08664964884798514, 0.8455943052850687, 0.15274245393599864, 0.25857927626088406, 0.9285698393729522, 0.8135907350084489, 0.9731663636185772, 0.97539121514942, 0.9122147510419963, -0.03660348720712964, 0.686421718536665, 0.8862652014905227, 0.5803529065078359, 0.9164376505230432, 0.712378844460052, 0.5184487508582886, 0.806419263245816, 0.9551376683670656, 0.7432310775369201, 0.5838618774160436, 0.4672364263005746, 0.14970582949214467, 0.941044568662127, 0.9772567127626455, 0.9870728411817417, 0.1583555285905856, 0.7067685890198973, 0.08026901836992942, 0.5236640167055499, 0.9944637431994454, 0.06216834780743011, 0.9331759700906639, 0.7790708962956231, 0.898048277347609, 0.34225204470699416, 0.23004048898942092, 0.5670195281752031, 0.9826947638855027, 0.49541142049176856, 0.24246341431204343, 0.6742947113419893, 0.8496139440050288, 0.9412372465527226, 0.16485365603806684, 0.9074382288832953, 0.807378029766384, 0.3473241327078832, 0.3592136964397071, 0.33594913288732015, 0.7133107861132848, 0.6706000741395152, 0.5503853130124553, 0.1527580724119793, 0.9762783777218363, 0.7338254219739152, 0.830694268610331, 0.585314794748155, 0.8031731744491285, 0.4409574223156873, 0.8152518806681222, 0.5001989536089342, 0.451544457252523, 0.2587113099743237, 0.11258581680939628, 0.5572906932833167, 0.09229819880239598, 0.20847638341206648, 0.6920218011296982, 0.2171491203188996, 0.7278744802088102, 0.47065315080833586, 0.6953829624134656, 0.8586841849864482, 0.16600946274972447, 0.7778934166654617, 0.6343768460387602, 0.849786530800698, 0.2774938210798742, 0.2863585926166767, 0.9364016606228753, 0.16094823116397608, 0.38039558271503265, 0.6806280689585137, 0.77032030863122, 0.2411790421827015, 0.5698744890749783, 0.9609526970962006, 0.15349512679639, 0.807842443273458, 0.5597083189484667, 0.8019905928935632, 0.5166626887543989, 0.6189303293872583, 0.317634299342492, 0.8977845389604026, 0.761334371478497, 0.7063019400006285, 0.10789645853523294, 0.5305455381318968, 0.29042056712712383, 0.87459076764249, 0.3508061093130153, 0.8673465697840431, 0.18626518534294761, 0.3284019429408579, 0.4091620486738636, 0.2126788837362904, 0.42057791661789257, 0.6930072536564325, 0.2727217490382081]
Iteração 9: Resíduo relativo = 0.016248258908921214, x = [0.6666600041568912, 0.27875380620891177, 0.9934130277812097, 0.5125536855564099, 0.4927760384249685, 0.6959814134358808, 0.5387860723296236, 0.2500340451411118, 0.6168198982097217, 0.5185185926839526, 0.6177113833134448, 0.9464180949968599, 0.3905788323279424, 0.3849633685752422, 0.9938978804239368, 0.022410895099369277, -0.028535506355895524, 0.5402356809707819, 0.7878854423846127, 0.716505392959765, 0.4313834025104317, 0.6928700001132081, 0.9846929540350557, -0.09946009508342249, 0.40106599351312583, 0.38688762577190483, 0.008264671586148164, 0.5588464829052554, 0.07175628418433772, 0.8497033982580093, 0.13872838123692174, 0.24505714116382377, 0.9211427233114466, 0.7991226593523896, 0.9710836823671318, 0.9719881500416565, 0.9143085114226609, -0.011879523469084326, 0.7407625939883146, 0.8887141792289311, 0.5893888955227939, 0.9321701361983357, 0.7136702976799748, 0.5206109732792868, 0.7614068434876331, 0.9545993997982721, 0.7401503049739668, 0.5838335366002673, 0.4636579906404242, 0.14399462262371118, 0.9410405535408778, 0.9768784690632913, 0.9868578495526721, 0.15829820896052468, 0.7018918562724086, 0.0649729688027852, 0.5236315761641238, 0.9944265575889104, 0.05586917422819991, 0.9331714190850994, 0.7764201381177203, 0.8968250371404983, 0.34220724922535173, 0.23223340827216196, 0.5682526985070673, 0.979049993326901, 0.46144144500873446, 0.19146444150849537, 0.6791887217383931, 0.8394354553496273, 0.9372600425801464, 0.1703345916423479, 0.9011734263987701, 0.7943409132210209, 0.3516075429448553, 0.3158437438322446, 0.29100457886735204, 0.7151922828486961, 0.6483054977821623, 0.5199543135389559, 0.15831838945093957, 0.974672841479473, 0.7158100886714355, 0.8318053958012618, 0.557247906303658, 0.7898514632193638, 0.44462633183135736, 0.8029343358829786, 0.4668761690802079, 0.45646733449510785, 0.2793392879070831, 0.13728005595587434, 0.5260981385057872, 0.07817720915675082, 0.19616276149419107, 0.6932573390938703, 0.23079922656022836, 0.7326193714167497, 0.47277676907349275, 0.6945100522682779, 0.8582792305900094, 0.16935524168574195, 0.7772569483594148, 0.6333291168541519, 0.8503891528194204, 0.2900917325828844, 0.2988019343587999, 0.9366568025875203, 0.14789522044585102, 0.37075648367465047, 0.6819093159649044, 0.776309948259443, 0.2609677490230067, 0.6156962633054716, 0.958323926456295, 0.09650611624431835, 0.8107297897686494, 0.529908060692654, 0.788588723808143, 0.5198347784790839, 0.5931383939807202, 0.27144974719302184, 0.898455367812477, 0.7451807676907974, 0.6864235766022793, 0.11375123616442688, 0.4987714556200455, 0.2423941081621861, 0.8754138146700756, 0.3068667245070968, 0.858368188749194, 0.19160563761951616, 0.28294617712519154, 0.3691723684355185, 0.21784598580935713, 0.3819462864222698, 0.6725392207843365, 0.27924975342018377]
Iteração 10: Resíduo relativo = 0.011333662811814861, x = [0.646036561261147, 0.23413095903510808, 0.9925559909908221, 0.5133969721601812, 0.44644740609796374, 0.7085562581202228, 0.5377369515777871, 0.2802181702340808, 0.6191018019391976, 0.5389454545751475, 0.6182209121855248, 0.9467147973613596, 0.3401530254366164, 0.344315487811887, 0.9930839137036251, 0.06728366235365418, 0.018675775110020082, 0.5743170955109399, 0.7977429069768127, 0.729680057077095, 0.3929336943770883, 0.6725717235937633, 0.9826511346563238, -0.0922147213371976, 0.35206807496956716, 0.4130071909012685, 0.017213567072247925, 0.5766017328054945, 0.07728413593625785, 0.8559495274719221, 0.1426076504632043, 0.24636319924777111, 0.9139400868928743, 0.7866945606676916, 0.9692946560489779, 0.968343503429571, 0.9177079839842884, 0.028262814268476228, 0.786488693775618, 0.8929412103543458, 0.6049853651093064, 0.9482146817310633, 0.7114226206564418, 0.5168477880701964, 0.7903366366625815, 0.95554057963552, 0.7455371345001588, 0.5838451235107528, 0.4572557867527337, 0.13377666307684247, 0.9410421950903263, 0.9767823820534279, 0.9868032342271076, 0.15832164360035847, 0.7006529971231109, 0.06108724203948745, 0.5236448392016384, 0.9943600285569691, 0.04459927938915466, 0.9331732797247458, 0.7810550737151191, 0.8989639118320374, 0.3422255634743651, 0.22551241370999173, 0.564473201851664, 0.9821830894852542, 0.43424603284894264, 0.15063609043090354, 0.6791206193242513, 0.831263826160591, 0.9340670109648085, 0.1648667021356558, 0.8961438346215148, 0.7838742824952086, 0.3473343283737329, 0.2810249035650125, 0.2549215962211135, 0.713315264580429, 0.6304066704525998, 0.4955232951463353, 0.1527713074586854, 0.9733838635902861, 0.7013467799771101, 0.8306969133912249, 0.5347148748661503, 0.7791563504164146, 0.44096615530491434, 0.7931240721670755, 0.440336358616575, 0.4537670249293212, 0.2887639982552219, 0.1485625991107037, 0.5580941324355578, 0.07122475225955036, 0.1901001605164435, 0.6925514281180494, 0.2322971809941777, 0.7331400729188391, 0.47156346322187337, 0.6911025505033564, 0.8566984460978315, 0.16744366782715342, 0.77477242359117, 0.6292391895398758, 0.8500448513818093, 0.2914742198002585, 0.3001674591837515, 0.9365110300427612, 0.14146858203921164, 0.36601068169562484, 0.6811772896326367, 0.7787657166393562, 0.2690811721259275, 0.5739967038086872, 0.9562193963603162, 0.050882094876213, 0.8106896188344347, 0.5059833113952729, 0.777829207725008, 0.5166702753869551, 0.5724316744886062, 0.23437108089078057, 0.8977861433702555, 0.7322120572335801, 0.6704644913935135, 0.10791046130641105, 0.4732620472208059, 0.203836690957489, 0.874592736109941, 0.27159056157123695, 0.8511600124471236, 0.1862779580110065, 0.2464526074411721, 0.3370671743807583, 0.21269124180564256, 0.35117811850109576, 0.6562374527969188, 0.275669037871672]
